Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
PrizePicks,MLB,70968,Brett Baty,IF,NYM,Stolen Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Brett_Baty_MLB_player_E8WE9ctz5J0sZztyo7iaQWms-450.webp,13804251,,,,,7.69,Over,https://www.freeiconspng.com/img/1934,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,1200.000,,8/15/2026,0.077,,,,No,,,3.5,33.83929181,66.16070819,33.83929181,0.08,,0,,0.75,,0.41,0,Great Bet
PrizePicks,MLB,308572,Bo Bichette,IF,NYM,Stolen Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Bo_Bichettee.png,13804253,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,4.85,2.6,,,,0,1,0.02964,over,0.68,0.02964,0.68,0,Push
PrizePicks,MLB,308574,Jorge Polanco,DH,NYM,Doubles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Jorge Polanco.png,13804258,0.50,16.09,83.91,-3.27,83.91,Under,https://www.freeiconspng.com/img/1934,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,-522.000,-522.000,8/15/2026,0.161,,,,No,WSH,4.51,2.07,16.09,83.91,16.09,0.16,6,0.00869,over,0.28,0.169594,0.28,0.5,Push
PrizePicks,MLB,239111,Daylen Lile,OF,WSH,Triples,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Daylen_Lile_MLB_player_fmq0cdbhZgVDkRyhKknP6UzA-450.webp,13804262,,,,,6.25,Over,https://www.freeiconspng.com/img/1934,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,1500.000,,8/15/2026,0.063,,,,No,WASNYM,5.23,2.53,29.25884705,70.74115295,29.25884705,0.06,,0,,0.63,,0.35,0,Great Bet
PrizePicks,MLB,207036,Andrés Chaparro,IF,WSH,Stolen Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Andr%C3%A9s_Chaparro_MLB_player_ldtF0WLVG94VK6urxgILIaZd-450.webp,13804263,,,,,7.25,Over,https://www.freeiconspng.com/img/1934,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,1279.000,,8/15/2026,0.073,8/4/2026,Day-To-Day,"Aug 3: Chaparro (head) is out of the lineup for Monday's game against the Phillies, Mark Zuckerman of NatsJournal.com reports.",No,WASNYM,,2.78,29.5993001,70.4006999,29.5993001,0.07,,0,,0.63,,0.35,0,Great Bet
PrizePicks,MLB,242445,Brady House,IF,WSH,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Brady_House_MLB_player_JWZUVIyhqFKEGFL72ojmPbuS-450.webp,13804265,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.25,5,,,,0,,0,,68,,68,0,Push
PrizePicks,MLB,242445,Brady House,IF,WSH,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Brady_House_MLB_player_JWZUVIyhqFKEGFL72ojmPbuS-450.webp,13804267,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.25,2.46,,,,0,,0,,0.6,,1.05,1.5,Push
PrizePicks,MLB,190517,Sean Manaea,P,NYM,Walks Allowed,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Sean_Manaea_MLB_player_3TVAIXgWtZ6rCKd5LyMAHpKk-450.webp,13804268,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,34.68,0.03,,,,0,11,0.00004,over,103,0.000039,52.25,1.5,Push
PrizePicks,MLB,308575,Luis Robert Jr.,OF,NYM,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Luis_Robert-.png,13804269,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.21,3.16,,,,0,1,0.91735,over,0.68,0.917348,1.03,1.5,Push
PrizePicks,MLB,210452,Dylan Crews,OF,WSH,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Dylan_Crews_MLB_player_EuyyUdHtKoWSZeoP8x8C8pUz-450.webp,13804272,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,7.05,5,,,,0,,0,,71,,71,0,Push
PrizePicks,MLB,235051,Brad Lord,P,WSH,Earned Runs Allowed,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Bradley_Lord_MLB_player_tZxGqRXFjXu8ipNVcrqFlR1h-450.webp,13804275,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,8/4/2026,15-Day-IL,"Jul 24: Lord (side) will throw a live batting practice session Wednesday, Mark Zuckerman of NatsJournal.com reports.",No,WASNYM,16.41,-2.12,,,,0,,0,,52,,26.75,1.5,Push
PrizePicks,MLB,308572,Bo Bichette,IF,NYM,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Bo_Bichettee.png,13804277,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,4.85,2.6,,,,0,1,0.75478,over,0.68,0.75478,0.98,1.5,Push
PrizePicks,MLB,317822,A.J. Ewing,OF,NYM,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/AJEwing.png,13804292,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.55,2.66,,,,0,1,0.7722,over,0.68,0.772198,0.98,1.5,Push
PrizePicks,MLB,207036,Andrés Chaparro,IF,WSH,Walks,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Andr%C3%A9s_Chaparro_MLB_player_ldtF0WLVG94VK6urxgILIaZd-450.webp,13804293,0.50,27.58,72.42,-6.53,72.42,Under,https://www.freeiconspng.com/img/1934,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,-263.000,-263.000,8/15/2026,0.276,8/4/2026,Day-To-Day,"Aug 3: Chaparro (head) is out of the lineup for Monday's game against the Phillies, Mark Zuckerman of NatsJournal.com reports.",No,WASNYM,,2.78,27.58,72.42,27.58,0.28,,0,,0.63,,0.45,0,Good Bet
PrizePicks,MLB,308574,Jorge Polanco,DH,NYM,Hits+Runs+RBIs,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Jorge Polanco.png,13804296,1.50,42.88,57.12,,57.81,Over,https://www.freeiconspng.com/img/1934,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,-137.000,-137.000,8/15/2026,1.286,,,,No,WSH,4.51,2.07,54.39237011,45.60762989,54.39237011,1.29,1,0.04637,over,0.28,1.332768,0.97,0,Great Bet
PrizePicks,MLB,190517,Sean Manaea,P,NYM,Earned Runs Allowed,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Sean_Manaea_MLB_player_3TVAIXgWtZ6rCKd5LyMAHpKk-450.webp,13804301,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,34.68,0.03,,,,0,1,0.00871,over,103,0.008709,52.75,2.5,Push
PrizePicks,MLB,309858,Carson Benge,OF,NYM,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Carson Benge.png,13804304,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.56,2.84,,,,0,1,0.82445,over,0.78,0.824452,1.03,1.5,Push
PrizePicks,MLB,242445,Brady House,IF,WSH,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Brady_House_MLB_player_JWZUVIyhqFKEGFL72ojmPbuS-450.webp,13804305,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.25,2.46,,,,0,,0,,0.6,,0.6,0,Push
PrizePicks,MLB,308574,Jorge Polanco,DH,NYM,Stolen Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Jorge Polanco.png,13804308,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,4.51,2.07,,,,0,1,0.0236,over,0.28,0.023598,0.28,0,Push
PrizePicks,MLB,193622,Nasim Nuñez,IF,WSH,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Nasim_Nu%C3%B1ez_MLB_player_PKWgCQoJ40i954LSrtntHBrf-450.webp,13804312,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.63,2.49,,,,0,,0,,0.57,,0.57,0,Push
PrizePicks,MLB,67573,Francisco Lindor,IF,NYM,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Francisco_Lindor_MLB_player_50ESJppoPVCHlepSmxDqomVt-450.webp,13804320,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,7.34,3.15,,,,0,1,0.91444,over,0.76,0.914445,0.72,0.5,Push
PrizePicks,MLB,309858,Carson Benge,OF,NYM,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,standard,https://static.prizepicks.com/images/manual/Carson Benge.png,13804323,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.56,2.84,,,,0,1,0.82445,over,0.78,0.824452,0.7,0,Push
PrizePicks,MLB,70998,CJ Abrams,IF,WSH,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Paul_Abrams_MLB_player_Goc4RxDKLKntQohYnKmXXlyz-450.webp,13804326,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,6.94,5,,,,0,,0,,120,,120,0,Push
PrizePicks,MLB,240062,Jared Young,IF,NYM,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Jared_Young_MLB_player_UjggS3ZLYpLnbhH15z25Lmbf-450.webp,13804329,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,5.84,2.71,,,,0,1,0.78671,over,0.71,0.786713,0.75,0,Push
PrizePicks,MLB,331654,Andrew Pinckney,OF,WSH,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,/assets/player-placeholder-DgCsV9RE.svg,13804331,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.33,2.71,,,,0,,0,,0.68,,0.59,0.5,Push
PrizePicks,MLB,239111,Daylen Lile,OF,WSH,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Daylen_Lile_MLB_player_fmq0cdbhZgVDkRyhKknP6UzA-450.webp,13804332,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.23,2.53,,,,0,,0,,0.63,,0.63,0,Push
PrizePicks,MLB,70998,CJ Abrams,IF,WSH,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Paul_Abrams_MLB_player_Goc4RxDKLKntQohYnKmXXlyz-450.webp,13804334,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,6.94,3.15,,,,0,,0,,0.89,,0.7,0.5,Push
PrizePicks,MLB,308574,Jorge Polanco,DH,NYM,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Jorge Polanco.png,13804349,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,4.51,2.07,,,,0,1,0.60092,over,0.28,0.600921,0.46,0.5,Push
PrizePicks,MLB,317822,A.J. Ewing,OF,NYM,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,standard,https://static.prizepicks.com/images/manual/AJEwing.png,13804352,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.55,2.66,,,,0,1,0.7722,over,0.68,0.772198,0.65,0,Push
PrizePicks,MLB,308575,Luis Robert Jr.,OF,NYM,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,standard,https://static.prizepicks.com/images/manual/Luis_Robert-.png,13804353,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.21,3.16,,,,0,1,0.91735,over,0.68,0.917348,0.65,0.5,Push
PrizePicks,MLB,67573,Francisco Lindor,IF,NYM,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Francisco_Lindor_MLB_player_50ESJppoPVCHlepSmxDqomVt-450.webp,13804356,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,7.34,3.15,,,,0,1,0.91444,over,0.76,0.914445,1.06,1.5,Push
PrizePicks,MLB,210452,Dylan Crews,OF,WSH,Singles,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Dylan_Crews_MLB_player_EuyyUdHtKoWSZeoP8x8C8pUz-450.webp,13804359,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,7.05,2.8,,,,0,,0,,0.61,,0.61,0,Push
PrizePicks,MLB,210452,Dylan Crews,OF,WSH,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Dylan_Crews_MLB_player_EuyyUdHtKoWSZeoP8x8C8pUz-450.webp,13804367,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,7.05,2.8,,,,0,,0,,0.61,,1.05,1.5,Push
PrizePicks,MLB,308577,Marcus Semien,IF,NYM,Total Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Marcus_Semien-.png,13805201,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,5.06,2.28,,,,0,1,0.66188,over,0.48,0.661884,0.57,0,Push
PrizePicks,MLB,331654,Andrew Pinckney,OF,WSH,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,/assets/player-placeholder-DgCsV9RE.svg,13806667,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.33,5,,,,0,,0,,2,,2,0,Push
PrizePicks,MLB,239111,Daylen Lile,OF,WSH,Walks,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/players/MLB/Daylen_Lile_MLB_player_fmq0cdbhZgVDkRyhKknP6UzA-450.webp,13806697,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.23,2.53,,,,0,,0,,0.63,,0.63,0,Push
PrizePicks,MLB,207036,Andrés Chaparro,IF,WSH,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Andr%C3%A9s_Chaparro_MLB_player_ldtF0WLVG94VK6urxgILIaZd-450.webp,13806700,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,8/4/2026,Day-To-Day,"Aug 3: Chaparro (head) is out of the lineup for Monday's game against the Phillies, Mark Zuckerman of NatsJournal.com reports.",No,WASNYM,,5,,,,0,,0,,29,,29,0,Push
PrizePicks,MLB,328894,Harry Ford,C,WSH,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Harrison_Ford_MLB_player_NhBbsbBI9aBX0f03CAmrKk4V-450.webp,13806756,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.06,5,,,,0,,0,,12,,12,0,Push
PrizePicks,MLB,239111,Daylen Lile,OF,WSH,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Daylen_Lile_MLB_player_fmq0cdbhZgVDkRyhKknP6UzA-450.webp,13806765,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.23,5,,,,0,,0,,94,,94,0,Push
PrizePicks,MLB,70968,Brett Baty,IF,NYM,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Brett_Baty_MLB_player_E8WE9ctz5J0sZztyo7iaQWms-450.webp,13806986,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,,,5,,,,0,,0,,107,,107,0,Push
PrizePicks,MLB,309858,Carson Benge,OF,NYM,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Carson Benge.png,13806988,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.56,5,,,,0,19,0.0845,over,104,0.0845,104,0,Push
PrizePicks,MLB,317822,A.J. Ewing,OF,NYM,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/AJEwing.png,13806989,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.55,5,,,,0,19,0.0845,over,86,0.0845,86,0,Push
PrizePicks,MLB,67573,Francisco Lindor,IF,NYM,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Francisco_Lindor_MLB_player_50ESJppoPVCHlepSmxDqomVt-450.webp,13806993,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,7.34,5,,,,0,19,0.0845,over,54,0.0845,54,0,Push
PrizePicks,MLB,139591,Francisco Alvarez,C,NYM,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Francisco_Alvarez_MLB_player_4iF3hh29HItUz8Pc5WKHnrjq-450.webp,13806995,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,4.77,5,,,,0,19,0.0845,over,89,0.0845,89,0,Push
PrizePicks,MLB,308575,Luis Robert Jr.,OF,NYM,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Luis_Robert-.png,13806998,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,6.21,5,,,,0,19,0.0845,over,42,0.0845,42,0,Push
PrizePicks,MLB,240062,Jared Young,IF,NYM,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Jared_Young_MLB_player_UjggS3ZLYpLnbhH15z25Lmbf-450.webp,13807006,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,5.84,5,,,,0,19,0.0845,over,44,0.0845,44,0,Push
PrizePicks,MLB,308574,Jorge Polanco,DH,NYM,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/manual/Jorge Polanco.png,13807251,,,,,,,,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WSH,4.51,5,,,,0,19,0.0845,over,33,0.0845,33,0,Push
PrizePicks,MLB,193622,Nasim Nuñez,IF,WSH,Hitter Strikeouts,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,goblin,https://static.prizepicks.com/images/players/MLB/Nasim_Nu%C3%B1ez_MLB_player_PKWgCQoJ40i954LSrtntHBrf-450.webp,13807252,,,,,,,,2026-08-15T20:11:00Z,No,1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,,,,,,,,No,WASNYM,5.63,5,,,,0,,0,,84,,84,0,Push
PrizePicks,MLB,308577,Marcus Semien,IF,NYM,Stolen Bases,0.5,TRUE,N/A,8/15/2026,8:46:36 AM,pre_game,MLB,demon,https://static.prizepicks.com/images/manual/Marcus_Semien-.png,13807792,,,,,11.76,Over,https://www.freeiconspng.com/img/1934,2026-08-15T20:11:00Z,Yes,-1.5,8.4,Nationals @ Mets,2026-08-15T20:10:00Z,Sat 04:10pm,Citi Field,outdoor,,750.000,,,0.118,,,,No,WSH,5.06,2.28,25.85327787,74.14672213,25.85327787,0.12,1,0.02599,over,0.48,0.143592,0.3,0,Push
